name,alpha,beta,L,m,T,OBJ,GAP,CPU,nodes,obj_bound,root_time,root_obj,root_bound,frac_time,frac_calls,int_time,int_calls,total_cuts,frac_conn,conn,noverlap,0noverlap,proper_noverlap,depot_flyover,synchro,compl_time,y(N),z(H),w(N),LP_time,LP_obj
poi-10-5,1,1.33,7,1,104,215,0,0.055041,1,215,0.050457,215,219,0.00074,13,0.00078,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.00991201,292
poi-10-5,1,1.33,7,2,52,109,0,0.005156,0,109,0.00195479,109,235,0,0,0.000268,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00134301,109
poi-10-5,1,1.33,7,2,104,215,0,0.055307,1,215,0.0520179,215,219,0.00083,13,0.000734,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.00959802,292
poi-10-5,1,1.33,7,3,52,109,0,0.007671,0,109,0.00261879,109,235,0,0,0.000452,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00174117,109
poi-10-5,1,1.33,7,3,104,215,0,0.043668,1,215,0.040401,215,219,0.000591,13,0.000623,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.010078,292
poi-10-5,1,1.33,21,1,52,126,0,0.006692,0,126,0.00380921,126,641,0,0,0.000355,4,0,0,0,0,0,0,0,0,43,3,1/16,0,0.00303602,126
poi-10-5,1,1.33,21,1,104,256,0,0.108615,5,256,0.103395,256,283,0.000841,21,0.00106,13,21,11,6,1,2,0,0,1,86,4,2/16,0,0.00950813,405
poi-10-5,1,1.33,21,2,52,126,0,0.008403,0,126,0.00482702,126,641,0,0,0.000408,4,0,0,0,0,0,0,0,0,43,3,1/16,0,0.00392008,126
poi-10-5,1,1.33,21,2,104,262,0,0.084973,105,262,0.0649221,256,337,0.001724,73,0.001324,10,13,3,6,0,1,0,0,3,85,3,3/16,3,0.0117869,405
poi-10-5,1,1.33,21,3,52,126,0,0.008166,0,126,0.00484419,126,641,0,0,0.000264,2,0,0,0,0,0,0,0,0,43,3,1/16,0,0.00425196,126
poi-10-5,1,1.33,21,3,104,262,0,0.067198,21,262,0.0583551,262,318,0.000722,21,0.00052,5,18,11,6,0,0,0,0,1,85,3,3/16,3,0.0156369,405
poi-10-5,1,1.33,35,1,52,135,0,0.008988,0,135,0.00585413,135,993,0,0,0.000583,6,3,0,0,0,0,0,0,3,49,3,1/90,0,0.00502181,135
poi-10-5,1,1.33,35,1,104,256,0,0.156175,79,256,0.0840499,256,370,0.001535,58,0.000673,6,2,0,0,0,0,0,0,2,86,4,2/90,0,0.14052,256
poi-10-5,1,1.33,35,2,52,135,0,0.013085,0,135,0.0087769,135,993,0,0,0.000714,6,3,0,0,0,0,0,0,3,49,3,1/90,0,0.00734186,135
poi-10-5,1,1.33,35,2,104,264,0,0.162058,82,264,0.129209,257,350,0.001653,53,0.001007,7,3,0,0,0,1,0,0,2,79,3,3/90,14,0.136482,264
poi-10-5,1,1.33,35,3,52,135,0,0.02341,0,135,0.0162249,135,993,0,0,0.001284,6,3,0,0,0,0,0,0,3,49,3,1/90,0,0.013484,135
poi-10-5,1,1.33,35,3,104,264,0,0.25486,592,264,0.16706,264,349,0.006778,349,0.000898,7,4,0,0,0,0,0,0,4,79,3,3/90,14,0.201543,264
poi-10-5,2,0.67,7,1,52,109,0,0.004592,0,109,0.00179791,109,235,0,0,0.000224,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.0012641,109
poi-10-5,2,0.67,7,1,104,215,0,0.045302,1,215,0.042578,215,219,0.000588,13,0.000593,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.0104809,292
poi-10-5,2,0.67,7,2,52,109,0,0.004599,0,109,0.00178695,109,235,0,0,0.000241,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00124788,109
poi-10-5,2,0.67,7,2,104,215,0,0.043352,1,215,0.040545,215,219,0.000598,13,0.000568,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.00927711,292
poi-10-5,2,0.67,7,3,52,109,0,0.005225,0,109,0.00187922,109,235,0,0,0.000285,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00127006,109
poi-10-5,2,0.67,7,3,104,215,0,0.044098,1,215,0.0410271,215,219,0.00064,13,0.000663,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.011234,292
poi-10-5,2,0.67,21,1,52,109,0,0.006404,0,109,0.00348496,109,428,0,0,0.000275,3,0,0,0,0,0,0,0,0,49,3,0/16,0,0.00277901,109
poi-10-5,2,0.67,21,1,104,215,0,0.049367,8,215,0.0429411,172,284,0.000463,12,0.000642,8,14,8,6,0,0,0,0,0,84,6,0/16,0,0.00904608,349
poi-10-5,2,0.67,21,2,52,109,0,0.008167,0,109,0.00487304,109,428,0,0,0.000347,3,0,0,0,0,0,0,0,0,49,3,0/16,0,0.00388908,109
poi-10-5,2,0.67,21,2,104,215,0,0.067174,9,215,0.0585091,208,274,0.000671,16,0.000862,7,14,8,6,0,0,0,0,0,84,6,0/16,0,0.0108032,349
poi-10-5,2,0.67,21,3,52,109,0,0.008407,0,109,0.000314951,109,1E+100,0,0,0.000144,1,0,0,0,0,0,0,0,0,49,3,0/16,0,0.00429082,109
poi-10-5,2,0.67,21,3,104,215,0,0.076849,9,215,0.066797,215,269,0.000708,17,0.000699,6,14,8,6,0,0,0,0,0,84,6,0/16,0,0.012984,349
poi-10-5,2,0.67,35,1,52,122,0,0.008587,0,122,0.00512195,122,612,0,0,0.000299,3,1,0,0,0,0,0,0,1,49,3,1/90,0,0.00488496,122
poi-10-5,2,0.67,35,1,104,215,0,0.100191,13,215,0.078604,215,297,0.000665,19,0.000874,9,2,0,0,0,0,0,0,2,91,6,0/90,0,0.102456,215
poi-10-5,2,0.67,35,2,52,122,0,0.012974,0,122,0.00817513,122,612,0,0,0.000491,4,1,0,0,0,0,0,0,1,49,3,1/90,0,0.00720096,122
poi-10-5,2,0.67,35,2,104,215,0,0.142638,15,215,0.123404,215,287,0.00074,21,0.000909,7,2,0,0,0,0,0,0,2,84,6,0/90,0,0.11216,215
poi-10-5,2,0.67,35,3,52,122,0,0.015319,0,122,0.010375,122,612,0,0,0.00033,2,0,0,0,0,0,0,0,0,49,3,1/90,0,0.00943995,122
poi-10-5,2,0.67,35,3,104,215,0,0.20297,12,215,0.187382,215,284,0.001219,29,0.000921,6,10,8,0,0,0,0,0,2,84,6,0/90,0,0.173665,215
poi-10-5,2,1,7,1,52,109,0,0.004855,0,109,0.00197601,109,235,0,0,0.000245,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00136709,109
poi-10-5,2,1,7,1,104,215,0,0.048607,1,215,0.0455611,215,219,0.000634,13,0.000553,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.00975704,292
poi-10-5,2,1,7,2,52,109,0,0.007049,0,109,0.00269794,109,235,0,0,0.000442,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00133991,109
poi-10-5,2,1,7,2,104,215,0,0.058018,1,215,0.053195,215,219,0.000718,13,0.000997,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.0106599,292
poi-10-5,2,1,7,3,52,109,0,0.005164,0,109,0.00190902,109,235,0,0,0.00029,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00128388,109
poi-10-5,2,1,7,3,104,215,0,0.044549,1,215,0.0409811,215,219,0.000635,13,0.000695,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.00942087,292
poi-10-5,2,1,21,1,52,109,0,0.006454,0,109,0.00342512,109,553,0,0,0.0002,2,0,0,0,0,0,0,0,0,49,3,0/16,0,0.00282407,109
poi-10-5,2,1,21,1,104,215,0,0.061378,78,215,0.046309,190,307,0.001689,63,0.000668,8,17,8,9,0,0,0,0,0,79,4,2/16,0,0.0088799,378
poi-10-5,2,1,21,2,52,109,0,0.00742,0,109,0.00423288,109,553,0,0,0.000234,2,0,0,0,0,0,0,0,0,49,3,0/16,0,0.0035398,109
poi-10-5,2,1,21,2,104,215,0,0.082341,68,215,0.0694752,215,290,0.001637,57,0.000675,7,20,14,6,0,0,0,0,0,88,5,1/16,0,0.00903487,378
poi-10-5,2,1,21,3,52,109,0,0.008062,0,109,0.000314951,109,1E+100,0,0,0.000143,1,0,0,0,0,0,0,0,0,49,3,0/16,0,0.00391102,109
poi-10-5,2,1,21,3,104,215,0,0.088087,191,215,0.057044,215,304,0.003214,126,0.000367,4,20,11,9,0,0,0,0,0,86,4,2/16,0,0.0125711,378
poi-10-5,2,1,35,1,52,129,0,0.008552,0,129,0.00511813,129,825,0,0,0.000297,3,1,0,0,0,0,0,0,1,49,3,1/90,0,0.00449991,129
poi-10-5,2,1,35,1,104,215,0,0.14549,145,215,0.098983,215,315,0.002853,104,0.000608,6,2,0,0,0,0,0,0,2,69,4,2/90,1,0.156036,215
poi-10-5,2,1,35,2,52,129,0,0.01321,0,129,0.00879598,129,825,0,0,0.000545,4,1,0,0,0,0,0,0,1,49,3,1/90,0,0.00759602,129
poi-10-5,2,1,35,2,104,222,0,0.201582,260,222,0.146087,215,313,0.004422,176,0.001308,9,4,0,0,0,1,0,0,3,97,4,3/90,0,0.209097,222
poi-10-5,2,1,35,3,52,129,0,0.014675,0,129,0.00990415,129,825,0,0,0.000314,2,0,0,0,0,0,0,0,0,49,3,1/90,0,0.00882006,129
poi-10-5,2,1,35,3,104,222,0,0.202113,141,222,0.160724,215,288,0.002332,99,0.001564,10,3,0,0,0,1,0,0,2,97,4,3/90,0,0.215886,222
poi-10-5,2,1.33,7,1,52,109,0,0.006771,0,109,0.00251698,109,235,0,0,0.000354,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00172806,109
poi-10-5,2,1.33,7,1,104,215,0,0.044702,1,215,0.041563,215,219,0.000593,13,0.000493,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.010047,292
poi-10-5,2,1.33,7,2,52,109,0,0.004724,0,109,0.00177503,109,235,0,0,0.000244,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00124002,109
poi-10-5,2,1.33,7,2,104,215,0,0.065106,1,215,0.0618291,215,219,0.00088,13,0.001071,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.0144401,292
poi-10-5,2,1.33,7,3,52,109,0,0.005079,0,109,0.001858,109,235,0,0,0.000279,2,0,0,0,0,0,0,0,0,49,3,0/0,0,0.00142384,109
poi-10-5,2,1.33,7,3,104,215,0,0.049505,1,215,0.046109,215,219,0.000708,13,0.000718,6,18,15,3,0,0,0,0,0,90,6,0/0,0,0.0100281,292
poi-10-5,2,1.33,21,1,52,126,0,0.007288,0,126,0.00398302,126,667,0,0,0.000243,2,0,0,0,0,0,0,0,0,43,3,1/16,0,0.00312805,126
poi-10-5,2,1.33,21,1,104,256,0,0.072356,9,256,0.061955,242,293,0.00079,19,0.001088,11,23,14,6,1,2,0,0,0,86,4,2/16,0,0.0113752,405
poi-10-5,2,1.33,21,2,52,126,0,0.01077,0,126,0.00576115,126,667,0,0,0.000324,2,0,0,0,0,0,0,0,0,43,3,1/16,0,0.00519586,126
poi-10-5,2,1.33,21,2,104,262,0,0.071541,22,262,0.0619321,250,300,0.000745,23,0.001013,11,14,7,6,0,1,0,0,0,82,3,3/16,0,0.0117381,405
poi-10-5,2,1.33,21,3,52,126,0,0.008119,0,126,0.00464511,126,667,0,0,0.000279,2,0,0,0,0,0,0,0,0,43,3,1/16,0,0.00396895,126
poi-10-5,2,1.33,21,3,104,262,0,0.140269,5,262,0.133049,262,313,0.001163,28,0.000517,4,14,10,3,0,1,0,0,0,82,3,3/16,0,0.0152571,405
poi-10-5,2,1.33,35,1,52,135,0,0.012817,0,135,0.00750399,135,1019,0,0,0.000479,3,1,0,0,0,0,0,0,1,49,3,1/90,0,0.00676489,135
poi-10-5,2,1.33,35,1,104,256,0,0.148405,43,256,0.101999,244,355,0.001109,41,0.001683,15,6,0,0,2,2,0,0,2,86,4,2/90,0,0.163442,256
poi-10-5,2,1.33,35,2,52,135,0,0.012937,0,135,0.008605,135,1019,0,0,0.000648,5,2,0,0,0,0,0,0,2,49,3,1/90,0,0.00729799,135
poi-10-5,2,1.33,35,2,104,264,0,0.173429,152,264,0.128583,264,350,0.002293,98,0.000763,6,2,0,0,0,0,0,0,2,97,4,3/90,0,0.164422,264
poi-10-5,2,1.33,35,3,52,135,0,0.015887,0,135,0.0102079,135,1019,0,0,0.000326,2,0,0,0,0,0,0,0,0,49,3,1/90,0,0.008955,135
poi-10-5,2,1.33,35,3,104,264,0,0.242951,712,264,0.135921,243,351,0.008978,407,0.001335,8,4,0,0,0,0,0,0,4,67,3,3/90,2,0.158164,264
poi-20-1,1,0.67,7,1,79,301,0,0.158852,1,301,0.152399,301,330,0.002411,27,0.002612,4,60,57,3,0,0,0,0,0,59,7,0/4,0,0.081497,403
poi-20-1,1,0.67,7,1,159,634,0,0.174845,29,634,0.13561,541,673,0.003033,34,0.005262,12,105,57,48,0,0,0,0,0,150,11,0/4,0,0.0343869,822
poi-20-1,1,0.67,7,2,79,301,0,0.171454,3,301,0.163295,301,340,0.003827,25,0.002977,3,68,68,0,0,0,0,0,0,59,7,0/4,0,0.0843391,403
poi-20-1,1,0.67,7,2,159,634,0,0.141706,30,634,0.100038,428,699,0.00362,32,0.005209,11,121,78,43,0,0,0,0,0,150,11,0/4,0,0.026041,822
poi-20-1,1,0.67,7,3,79,301,0,0.13462,4,301,0.123709,301,337,0.002582,26,0.002373,2,56,56,0,0,0,0,0,0,59,7,0/4,0,0.0822489,403
poi-20-1,1,0.67,7,3,159,634,0,0.387926,46,634,0.325724,573,668,0.004486,51,0.009046,15,114,49,65,0,0,0,0,0,150,11,0/4,0,0.04375,822
poi-20-1,1,0.67,21,1,79,301,0,0.983644,33,301,0.779194,301,383,0.004849,52,0.006445,10,39,28,5,3,2,0,0,1,59,7,0/214,0,0.19881,420
poi-20-1,1,0.67,21,1,159,650,0,0.917791,600,650,0.404114,552,712,0.025604,363,0.018155,28,179,93,45,26,0,0,13,2,158,10,2/214,0,0.347718,830
poi-20-1,1,0.67,21,2,79,301,0,1.09741,361,301,0.61853,301,392,0.018362,251,0.005603,8,168,159,8,1,0,0,0,0,75,7,0/214,0,0.242711,420
poi-20-1,1,0.67,21,2,159,650,0,1.15638,1033,650,0.552045,576,717,0.029654,646,0.045357,50,216,88,43,47,3,0,23,12,158,10,2/214,0,0.57145,830
poi-20-1,1,0.67,21,3,79,301,0,0.814625,47,301,0.548892,301,397,0.003148,42,0.004994,6,31,27,4,0,0,0,0,0,78,7,0/214,0,0.4928,420
poi-20-1,1,0.67,21,3,159,650,0,2.02812,1813,650,0.913365,595,713,0.056537,1091,0.02957,28,211,140,29,14,2,0,14,12,158,10,2/214,0,0.630844,830
poi-20-1,1,0.67,35,1,79,345,0,1.80412,439,345,0.827071,345,470,0.016458,301,0.010368,11,64,46,0,9,0,0,2,7,59,7,1/1028,0,3.38113,474
poi-20-1,1,0.67,35,1,159,674,0,77.4352,19859,674,0.90913,246,807,0.625072,11924,0.423885,243,2797,479,91,1660,122,0,371,74,159,12,4/1028,4,0.52906,881
poi-20-1,1,0.67,35,2,79,379,0,6.16066,2718,379,3.02949,353,515,0.048218,1584,0.048701,53,166,52,27,26,15,0,3,43,79,7,2/1028,0,4.15777,503
poi-20-1,1,0.67,35,2,159,726,0,407.845,56742,726,3.10797,663,793,1.78207,38378,1.13788,555,5681,231,96,3688,318,0,1173,175,159,12,6/1028,5,0.788688,881
poi-20-1,1,0.67,35,3,79,398,0,11.9514,6281,398,2.86621,394,553,0.100012,3637,0.05179,45,170,60,10,23,25,0,0,52,79,4,5/1028,3,9.26026,552
poi-20-1,1,0.67,35,3,159,735,0,981.481,164498,735,3.16575,603,795,4.56505,94705,0.61481,305,2705,165,89,1481,226,0,532,212,159,12,6/1028,0,1.32055,881
poi-20-1,1,1,7,1,79,301,0,0.148991,7,301,0.121617,301,339,0.002687,30,0.002311,3,79,79,0,0,0,0,0,0,59,7,0/4,0,0.0682409,403
poi-20-1,1,1,7,1,159,634,0,0.268595,112,634,0.224091,573,669,0.006876,97,0.007588,20,146,93,52,0,0,0,1,0,150,11,0/4,0,0.023391,822
poi-20-1,1,1,7,2,79,301,0,0.137449,5,301,0.109529,301,377,0.001481,14,0.003036,5,50,43,7,0,0,0,0,0,59,7,0/4,0,0.0742719,403
poi-20-1,1,1,7,2,159,634,0,0.476507,62,634,0.446008,634,668,0.006356,81,0.006209,14,120,63,57,0,0,0,0,0,151,11,0/4,0,0.025351,822
poi-20-1,1,1,7,3,79,301,0,0.158009,1,301,0.14926,301,339,0.002679,31,0.003122,4,70,67,3,0,0,0,0,0,59,7,0/4,0,0.0701261,403
poi-20-1,1,1,7,3,159,634,0,0.369568,36,634,0.334186,634,662,0.005976,57,0.004452,4,89,74,15,0,0,0,0,0,159,11,0/4,0,0.0262411,822
poi-20-1,1,1,21,1,79,301,0,0.789187,748,301,0.383149,301,440,0.017868,414,0.004961,7,120,102,9,4,1,0,1,3,56,4,3/214,4,0.61728,452
poi-20-1,1,1,21,1,159,695,0,4.20986,4776,695,0.502379,525,809,0.149861,2585,0.040062,44,449,261,28,122,5,0,26,7,159,12,4/214,4,0.0492418,915
poi-20-1,1,1,21,2,79,301,0,1.20417,442,301,0.601653,301,455,0.016188,291,0.016274,10,86,62,8,6,0,0,2,8,63,5,2/214,0,0.799378,452
poi-20-1,1,1,21,2,159,731,0,2.81407,3142,731,0.752336,541,823,0.095876,1818,0.073271,65,504,323,38,99,13,0,22,9,159,9,6/214,4,0.344641,915
poi-20-1,1,1,21,3,79,301,0,1.14575,875,301,0.636074,301,436,0.017442,495,0.010533,11,84,62,4,5,1,0,1,11,53,4,3/214,1,1.24661,452
poi-20-1,1,1,21,3,159,744,0,2.42138,1884,744,0.943769,559,843,0.049605,1043,0.024284,29,193,101,49,25,3,0,10,5,159,8,8/214,4,0.578962,915
poi-20-1,1,1,35,1,79,368,0,2.3527,1376,368,1.19139,368,537,0.031286,846,0.018442,24,119,72,17,11,5,0,2,12,59,7,1/1028,0,2.19994,534
poi-20-1,1,1,35,1,159,765,0,396.361,98761,765,1.1691,236,930,2.93961,55090,0.481634,269,5316,2881,68,1778,144,0,357,88,159,12,5/1028,6,0.704734,941
poi-20-1,1,1,35,2,79,463,0,9.76152,4342,463,2.22529,406,642,0.082643,2632,0.066607,67,263,113,16,34,35,0,1,64,79,4,4/1028,5,4.32653,615
poi-20-1,1,1,35,2,159,822,0,2603.73,87736,822,2.15686,512,941,2.73597,49562,0.703332,370,4315,779,100,2348,351,0,548,189,158,9,9/1028,26,0.351174,941
poi-20-1,1,1,35,3,79,541,0,9.56974,5056,541,2.90364,525,710,0.084158,3272,0.034062,32,124,49,12,11,20,0,0,32,78,4,6/1028,10,6.91588,731
poi-20-1,1,1,35,3,159,847,0.103896,3600.07,215065,935,4.02542,518,941,7.10523,147209,0.803528,398,-,-,-,-,-,-,-,-,-,-,-,-,0.4542,941
poi-20-1,1,1.33,7,1,79,301,0,0.166067,6,301,0.132683,301,361,0.002964,31,0.002755,5,94,88,6,0,0,0,0,0,59,7,0/4,0,0.0616138,403
poi-20-1,1,1.33,7,1,159,634,0,0.377341,36,634,0.342348,573,670,0.003986,49,0.006464,18,144,64,80,0,0,0,0,0,150,11,0/4,0,0.0273571,824
poi-20-1,1,1.33,7,2,79,301,0,0.147404,1,301,0.139415,301,347,0.003012,29,0.002744,4,78,75,3,0,0,0,0,0,59,7,0/4,0,0.091238,403
poi-20-1,1,1.33,7,2,159,634,0,0.369522,53,634,0.324505,634,678,0.005329,59,0.006106,14,113,59,54,0,0,0,0,0,150,11,0/4,0,0.026202,824
poi-20-1,1,1.33,7,3,79,301,0,0.162737,4,301,0.152354,301,332,0.002375,26,0.003438,4,50,47,3,0,0,0,0,0,59,7,0/4,0,0.063628,403
poi-20-1,1,1.33,7,3,159,634,0,0.364932,43,634,0.328565,634,658,0.005557,61,0.005297,9,101,71,30,0,0,0,0,0,151,11,0/4,0,0.0235589,824
poi-20-1,1,1.33,21,1,79,357,0,1.13969,1012,357,0.761491,352,516,0.0259,553,0.009013,13,137,105,22,5,0,0,1,4,57,4,3/214,0,0.776323,509
poi-20-1,1,1.33,21,1,159,793,0,4.75982,5725,793,0.360911,410,944,0.179658,3147,0.034287,37,390,222,57,87,2,0,17,5,158,11,5/214,4,0.0783069,1051
poi-20-1,1,1.33,21,2,79,360,0,1.22455,703,360,0.524696,355,527,0.019623,406,0.010349,13,148,117,12,6,1,0,2,10,58,3,4/214,0,1.14487,512
poi-20-1,1,1.33,21,2,159,837,0,7.24991,4157,837,0.700203,557,979,0.123985,2231,0.040127,39,396,256,39,69,7,0,20,5,159,9,6/214,4,0.928588,1052
poi-20-1,1,1.33,21,3,79,360,0,1.24347,636,360,0.688258,355,519,0.01758,372,0.010478,13,144,107,22,3,1,0,1,10,58,3,4/214,0,1.5443,512
poi-20-1,1,1.33,21,3,159,874,0,3.91304,3308,874,0.881826,652,979,0.082806,1924,0.052859,51,225,89,42,60,6,0,21,7,159,8,8/214,5,1.23006,1052
poi-20-1,1,1.33,35,1,79,423,0,4.57657,4456,423,1.19613,390,588,0.105243,2574,0.07543,88,246,126,4,41,36,0,11,28,79,5,3/1028,0,1.6127,591
poi-20-1,1,1.33,35,1,159,895,0,205.114,75593,895,2.32404,665,1078,2.2056,40999,0.246425,150,2744,1463,60,922,63,0,166,70,159,9,7/1028,20,2.00432,1079
poi-20-1,1,1.33,35,2,79,565,0,12.1428,4246,565,2.01046,513,776,0.076533,2378,0.042364,45,188,83,18,27,25,0,1,34,78,4,4/1028,4,3.92732,763
poi-20-1,1,1.33,35,2,159,1021,0.00783546,3600.11,230158,1029,3.76405,456,1193,6.03288,128201,0.490082,256,-,-,-,-,-,-,-,-,-,-,-,-,0.757141,1196
poi-20-1,1,1.33,35,3,79,686,0,12.8788,4239,686,2.95488,670,876,0.073404,2466,0.022923,23,142,96,16,6,7,0,0,17,79,4,6/1028,11,7.5865,916
poi-20-1,1,1.33,35,3,159,1044,0.118774,3600.08,201774,1168,5.43995,850,1200,6.31107,134028,0.653671,295,-,-,-,-,-,-,-,-,-,-,-,-,2.59577,1196
poi-20-1,2,0.67,7,1,79,301,0,0.132161,8,301,0.0857131,301,380,0.001992,16,0.002638,4,75,72,3,0,0,0,0,0,59,7,0/4,0,0.0764029,403
poi-20-1,2,0.67,7,1,159,634,0,0.140322,38,634,0.107857,541,673,0.002579,41,0.004724,13,79,33,46,0,0,0,0,0,150,11,0/4,0,0.0255868,822
poi-20-1,2,0.67,7,2,79,301,0,0.117855,6,301,0.102707,301,383,0.001922,20,0.002819,4,58,55,3,0,0,0,0,0,59,7,0/4,0,0.0969741,403
poi-20-1,2,0.67,7,2,159,634,0,0.157251,65,634,0.0977931,525,693,0.004118,50,0.006353,13,137,82,55,0,0,0,0,0,150,11,0/4,0,0.019603,822
poi-20-1,2,0.67,7,3,79,301,0,0.121538,1,301,0.105347,301,320,0.002551,22,0.003839,3,75,75,0,0,0,0,0,0,59,7,0/4,0,0.090162,403
poi-20-1,2,0.67,7,3,159,634,0,0.154086,75,634,0.112696,438,699,0.004678,54,0.006896,11,110,81,29,0,0,0,0,0,150,11,0/4,0,0.0217271,822
poi-20-1,2,0.67,21,1,79,301,0,0.668746,90,301,0.513175,301,384,0.005364,83,0.005266,10,61,50,9,2,0,0,0,0,60,7,0/214,0,0.388457,420
poi-20-1,2,0.67,21,1,159,653,0,0.781636,805,653,0.379141,605,729,0.026045,472,0.023002,29,227,138,39,37,2,0,9,2,159,11,3/214,0,0.560053,842
poi-20-1,2,0.67,21,2,79,301,0,0.865324,59,301,0.689624,301,386,0.004729,66,0.005136,7,47,39,8,0,0,0,0,0,78,7,0/214,0,0.407295,420
poi-20-1,2,0.67,21,2,159,670,0,1.10191,1086,670,0.457277,553,716,0.031478,655,0.036347,42,158,35,70,40,2,0,9,2,158,10,8/214,0,0.397639,842
poi-20-1,2,0.67,21,3,79,301,0,0.879404,39,301,0.632819,301,378,0.003564,44,0.005661,7,37,32,4,1,0,0,0,0,78,7,0/214,0,0.345236,420
poi-20-1,2,0.67,21,3,159,670,0,1.20851,1109,670,0.380105,637,718,0.032379,674,0.030665,29,105,26,38,25,0,0,12,4,158,10,8/214,0,0.442874,842
poi-20-1,2,0.67,35,1,79,379,0,2.36811,975,379,1.14072,336,500,0.025624,523,0.015408,21,81,44,23,10,1,0,0,3,79,7,2/1028,20,2.11343,505
poi-20-1,2,0.67,35,1,159,733,0,3.22167,1724,733,0.667281,637,802,0.05171,969,0.051089,45,291,63,61,140,4,0,17,6,159,10,6/1028,4,0.39659,887
poi-20-1,2,0.67,35,2,79,427,0,6.551,570,427,3.66092,379,546,0.019299,336,0.016339,19,107,74,12,11,5,0,0,5,78,5,5/1028,0,1.16223,608
poi-20-1,2,0.67,35,2,159,785,0,3.00319,495,785,1.54146,696,802,0.016447,361,0.035609,35,194,31,70,70,4,0,13,6,159,11,8/1028,4,0.800869,887
poi-20-1,2,0.67,35,3,79,427,0,5.88177,1798,427,2.59068,425,533,0.040206,1067,0.028633,24,133,76,12,23,15,0,0,7,76,5,5/1028,0,1.269,608
poi-20-1,2,0.67,35,3,159,785,0,4.8633,1434,785,2.13031,608,801,0.047902,1092,0.094438,75,296,32,84,121,13,0,34,12,159,11,8/1028,4,0.969123,887
poi-20-1,2,1,7,1,79,301,0,0.136573,11,301,0.103557,301,378,0.002625,22,0.002344,4,104,101,3,0,0,0,0,0,59,7,0/4,0,0.0476961,403
poi-20-1,2,1,7,1,159,634,0,0.149562,71,634,0.091742,342,720,0.004831,57,0.006123,16,173,106,67,0,0,0,0,0,150,11,0/4,0,0.0209029,822
poi-20-1,2,1,7,2,79,301,0,0.152793,10,301,0.14073,301,342,0.002902,30,0.003069,4,77,74,3,0,0,0,0,0,59,7,0/4,0,0.059047,403
poi-20-1,2,1,7,2,159,634,0,0.1476,36,634,0.11055,438,696,0.003614,37,0.004365,10,125,80,45,0,0,0,0,0,150,11,0/4,0,0.0160429,822
poi-20-1,2,1,7,3,79,301,0,0.148032,14,301,0.124773,301,366,0.002888,22,0.003537,4,83,80,3,0,0,0,0,0,59,7,0/4,0,0.0690949,403
poi-20-1,2,1,7,3,159,634,0,0.465438,33,634,0.435086,634,666,0.004867,55,0.008074,14,122,64,58,0,0,0,0,0,150,11,0/4,0,0.034852,822
poi-20-1,2,1,21,1,79,301,0,0.713736,236,301,0.377544,301,437,0.0083,175,0.005249,6,65,58,0,6,0,0,1,0,52,4,3/214,0,0.367411,452
poi-20-1,2,1,21,1,159,746,0,2.34078,1407,746,1.45585,746,812,0.049857,799,0.015489,23,200,119,36,36,1,0,6,2,158,10,5/214,0,0.142406,915
poi-20-1,2,1,21,2,79,315,0,0.821814,838,315,0.423058,301,452,0.021442,481,0.007086,10,121,100,19,2,0,0,0,0,79,5,5/214,6,0.63866,452
poi-20-1,2,1,21,2,159,822,0,0.734049,1,822,0.707191,822,822,0.001442,13,0.015614,25,99,20,56,18,0,0,5,0,158,10,8/214,0,0.058228,915
poi-20-1,2,1,21,3,79,315,0,1.47082,2023,315,0.585479,301,438,0.046044,1101,0.007368,7,77,70,4,2,0,0,0,1,79,5,5/214,6,0.871988,452
poi-20-1,2,1,21,3,159,822,0,0.779859,44,822,0.648231,742,829,0.002179,32,0.010114,19,88,8,70,8,0,0,2,0,158,10,8/214,0,0.474764,915
poi-20-1,2,1,35,1,79,468,0,2.05275,527,468,1.04956,422,618,0.015342,303,0.011579,17,75,40,17,11,0,0,1,6,76,4,4/1028,0,2.4279,625
poi-20-1,2,1,35,1,159,850,0,13.0657,8356,850,1.07158,502,941,0.242251,4483,0.043035,46,414,181,67,144,1,0,17,4,157,10,7/1028,4,0.16771,941
